# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
5.0700  1.102139887656888e-12  3.349960775617861e-12  5.611118599089111e-24  2.397746035522549e-23
5.0800  1.131893902759899e-12  2.611197004511933e-12  3.409174898186046e-24  2.528955468241656e-23
5.0900  1.154565471366620e-12  1.932929204837284e-12  1.868107655456447e-24  2.631278829859650e-23
5.1000  1.170743431291035e-12  1.311947748386605e-12  8.606034472483412e-25  2.705535274339953e-23
5.1100  1.180984972628583e-12  7.451332970041104e-13  2.776118151521079e-25  2.753077797626001e-23
5.1200  1.185816556833512e-12  2.294599254390507e-13  2.632592869124736e-26  2.775650374208440e-23
5.1300  1.185734863739929e-12  -2.380024038041241e-13  2.832257210827067e-26  2.775267948016459e-23
5.1400  1.181207760310716e-12  -6.600859612479093e-13  2.178567381182882e-25  2.754116607921744e-23
5.1500  1.172675285408347e-12  -1.039523917231940e-12  5.403049872486190e-25  2.714471496625756e-23
5.1600  1.160550645364497e-12  -1.378949507758749e-12  9.507508724740486e-25  2.658630213421918e-23
5.1700  1.145221215581796e-12  -1.680895655036440e-12  1.412705101560191e-24  2.588859674692182e-23
5.1800  1.127049543832064e-12  -1.947795000873259e-12  1.896952682713429e-24  2.507354589808177e-23
5.1900  1.106374351321540e-12  -2.181980313510585e-12  2.380519044273875e-24  2.416205893494269e-23
5.2000  1.083511527975994e-12  -2.385685230829060e-12  2.845747010297952e-24  2.317377648095912e-23
5.2100  1.058755118757836e-12  -2.561045305126520e-12  3.279476527455294e-24  2.212691090251965e-23
5.2200  1.032378298164396e-12  -2.710099316845561e-12  3.672319153583387e-24  2.103814646072611e-23
5.2300  1.004634330372232e-12  -2.834790826722936e-12  4.018019515636253e-24  1.992258877127299e-23
5.2400  9.757575127874756e-13  -2.936969937842635e-12  4.312896207895685e-24  1.879375446544542e-23
5.2500  9.459641010377087e-13  -3.018395241000040e-12  4.555354915445844e-24  1.766359310627243e-23
5.2600  9.154532136975171e-13  -3.080735918626744e-12  4.745466900158485e-24  1.654253446993734e-23
5.2700  8.844077152785012e-13  -3.125573984285411e-12  4.884606365620889e-24  1.543955525835962e-23
5.2800  8.529950762359614e-13  -3.154406636422760e-12  4.975140613953975e-24  1.436226016962480e-23
5.2900  8.213682089495486e-13  -3.168648706667759e-12  5.020167313133630e-24  1.331697302420940e-23
5.3000  7.896662788246197e-13  -3.169635184482934e-12  5.023293601356081e-24  1.230883433249111e-23
5.3100  7.580154898356776e-13  -3.158623801421187e-12  4.988452159452214e-24  1.134190229871588e-23
5.3200  7.265298439938417e-13  -3.136797659610383e-12  4.919749778668588e-24  1.041925479427881e-23
5.3300  6.953118743675242e-13  -3.105267890385252e-12  4.821344335528836e-24  9.543090304651023e-24
5.3400  6.644533514200991e-13  -3.065076330212872e-12  4.697346455015602e-24  8.714826265194134e-24
5.3500  6.340359625510479e-13  -3.017198202216234e-12  4.551742495728439e-24  7.935193556899084e-24
5.3600  6.041319648384945e-13  -2.962544792692347e-12  4.388335824354271e-24  7.204326238982317e-24
5.3700  5.748048110819010e-13  -2.901966113049188e-12  4.210703660642905e-24  6.521845856227042e-24
5.3800  5.461097493345562e-13  -2.836253538551836e-12  4.022167067473906e-24  5.886939879640959e-24
5.3900  5.180943961970188e-13  -2.766142416174517e-12  3.825771933279898e-24  5.298434023792663e-24
5.4000  4.907992842154084e-13  -2.692314634704379e-12  3.624279046121686e-24  4.754858337160251e-24
5.4100  4.642583837929658e-13  -2.615401151036873e-12  3.420161590422500e-24  4.254507086748906e-24
5.4200  4.384996000801607e-13  -2.535984467343815e-12  3.215608609304545e-24  3.795492558579122e-24
5.4300  4.135452453583135e-13  -2.454601054485866e-12  3.012533168341562e-24  3.375792974589886e-24
5.4400  3.894124874747348e-13  -2.371743717683528e-12  2.812584131185641e-24  2.993294786933297e-24
5.4500  3.661137749242213e-13  -2.287863901056868e-12  2.617160614879575e-24  2.645829655176947e-24
5.4600  3.436572392028542e-13  -2.203373928196395e-12  2.427428333727805e-24  2.331206442937343e-24
5.4700  3.220470750858323e-13  -2.118649176437756e-12  2.244337166410191e-24  2.047238590055356e-24
5.4800  3.012838995019601e-13  -2.034030182983405e-12  2.068639392643752e-24  1.791767226477159e-24
5.4900  2.813650896937922e-13  -1.949824681447020e-12  1.900908144189986e-24  1.562680396191414e-24
5.5000  2.622851013646537e-13  -1.866309567793334e-12  1.741555701418471e-24  1.357928755366826e-24
5.5100  2.440357675221981e-13  -1.783732795008933e-12  1.590851341995190e-24  1.175538099522625e-24
5.5200  2.266065787331218e-13  -1.702315196170468e-12  1.448938513556449e-24  1.013619061269500e-24
5.5300  2.099849455054631e-13  -1.622252235877421e-12  1.315851158404645e-24  8.703743038490805e-25
5.5400  1.941564435138607e-13  -1.543715690288677e-12  1.191529066221723e-24  7.441035172076122e-25
5.5500  1.791050423795037e-13  -1.466855256247558e-12  1.075832171390544e-24  6.332065033705260e-25
5.5600  1.648133187105373e-13  -1.391800090200161e-12  9.685537455405880e-25  5.361846170346301e-25
5.5700  1.512626541006383e-13  -1.318660277808440e-12  8.694324641349159e-25  4.516408060596050e-25
5.5800  1.384334187735703e-13  -1.247528235333966e-12  7.781633489777401e-25  3.782784753282520e-25
5.5900  1.263051415499830e-13  -1.178480044022173e-12  6.944076070792509e-25  3.148993765859477e-25
5.6000  1.148566667997327e-13  -1.111576718851460e-12  6.178014009462885e-25  2.604007066264160e-25
5.6100  1.040662990287600e-13  -1.046865413128230e-12  5.479635966020697e-25  2.137715767666573e-25
5.6200  9.391193573423852e-14  -9.843805605088931e-13  4.845025439539012e-25  1.740889981010146e-25
5.6300  8.437118914545861e-14  -9.241449561144377e-13  4.270219499558780e-25  1.405135096515836e-25
5.6400  7.542149745089666e-14  -8.661707784734151e-13  3.751259087406209e-25  1.122845603110122e-25
5.6500  6.704022609426226e-14  -8.104605540862090e-13  3.284231548648624e-25  8.871574044446493e-26
5.6600  5.920475970415456e-14  -7.570080664483496e-13  2.865306063339344e-25  6.918994519448169e-26
5.6700  5.189258520340380e-14  -7.057992114043363e-13  2.490762634094915e-25  5.315453890862957e-26
5.6800  4.508136662533387e-14  -6.568128007269012e-13  2.157015275993580e-25  4.011657866102036e-26
5.6900  3.874901214515403e-14  -6.100213158307653e-13  1.860630028839492e-25  2.963814452712114e-26
5.7000  3.287373381556335e-14  -5.653916135355465e-13  1.598338383281644e-25  2.133181504849579e-26
5.7100  2.743410047650838e-14  -5.228855857903600e-13  1.367046679136640e-25  1.485631813406225e-26
5.7200  2.240908428994995e-14  -4.824607752635502e-13  1.163841998339530e-25  9.912380425533197e-27
5.7300  1.777810133153220e-14  -4.440709486856164e-13  9.859950373327167e-26  6.238791841791292e-27
5.7400  1.352104665226677e-14  -4.076666298123798e-13  8.309604053129196e-26  3.608696543027402e-27
5.7500  9.618324204801143e-15  -3.731955938494203e-13  6.963747563431074e-26  1.826116853021182e-27
5.7600  6.050872010578534e-15  -3.406033251483525e-13  5.800531255105717e-26  7.227126800580266e-28
5.7700  2.800182926259633e-15  -3.098334399511485e-13  4.799838025598098e-26  1.547756182595469e-28
5.7800  -1.516786497991372e-16  -2.808280759209516e-13  3.943220411273189e-26  4.541283861448278e-31
5.7900  -2.822063807399577e-15  -2.535282501571324e-13  3.213828681386875e-26  1.572039300517363e-28
5.8000  -5.227729583839965e-15  -2.278741873491319e-13  2.596332263001363e-26  5.394559285494941e-28
5.8100  -7.384832562210226e-15  -2.038056196783397e-13  2.076836530623601e-26  1.076492595356778e-27
5.8200  -9.308925333975256e-15  -1.812620600302132e-13  1.642796720319831e-26  1.710522671733110e-27
5.8300  -1.101495556655855e-14  -1.601830500304218e-13  1.282930475852431e-26  2.394943323235338e-27
5.8400  -1.251726743152940e-14  -1.405083843692931e-13  9.871303039034510e-27  3.092778396776563e-27
5.8500  -1.382960516338881e-14  -1.221783128285481e-13  7.463770062815278e-27  3.775281182074779e-27
5.8600  -1.496511853283533e-14  -1.051337213734939e-13  5.526549684919725e-27  4.420690020605530e-27
5.8700  -1.593637003176839e-14  -8.931629362274520e-14  3.988700153252217e-27  5.013125205602580e-27
5.8800  -1.675534358015156e-14  -7.466865395637608e-14  2.787703941828519e-27  5.541615847677808e-27
5.8900  -1.743345457721181e-14  -6.113449347237717e-14  1.868713146062063e-27  5.999245716839616e-27
5.9000  -1.798156113129567e-14  -4.865867995057017e-14  1.183833567266010e-27  6.382407490617093e-27
5.9100  -1.840997631404311e-14  -3.718735293288786e-14  6.914496090775817e-28  6.690155319938549e-27
5.9200  -1.872848129538013e-14  -2.666800497929793e-14  3.555912447879295e-28  6.923646152211697e-27
5.9300  -1.894633922617898e-14  -1.704955010976475e-14  1.453435794726897e-28  7.085660809897066e-27
5.9400  -1.907230974529780e-14  -8.282380394615932e-15  3.429891250055918e-29  7.180196400085969e-27
5.9500  -1.911466399709905e-14  -3.184116086093124e-16  5.069297624858496e-32  7.212122215463773e-27
5.9600  -1.908120005446786e-14  6.888881182032814e-15  2.372834197008291e-29  7.186891870585806e-27
5.9700  -1.897925865081894e-14  1.338443727526937e-14  8.957158058781007e-29  7.110304992216224e-27
5.9800  -1.881573913260387e-14  1.921159245094845e-14  1.845426422506698e-28  6.988312342578393e-27
5.9900  -1.859711555142407e-14  2.441206881246517e-14  2.979745518522673e-28  6.826858794975667e-27
6.0000  -1.832945282202786e-14  2.902597165548943e-14  4.212535152726380e-28  6.631759098687790e-27
6.0100  -1.801842287923841e-14  3.309179270680938e-14  5.475333722752212e-28  6.408601861603186e-27
6.0200  -1.766932077323502e-14  3.664641911492990e-14  6.714800169735499e-28  6.162677642802777e-27
6.0300  -1.728708064860610e-14  3.972514761130919e-14  7.890436763701523e-28  5.898927482061858e-27
6.0400  -1.687629155822291e-14  4.236170329699728e-14  8.972569531114152e-28  5.621908598374021e-27
6.0500  -1.644121306826206e-14  4.458826254395605e-14  9.940565783443767e-28  5.335774365017165e-27
6.0600  -1.598579061564465e-14  4.643547953348782e-14  1.078126879752483e-27  5.044266014682657e-27
6.0700  -1.551367058377590e-14  4.793251598598742e-14  1.148763044373470e-27  4.750713845418331e-27
6.0800  -1.502821506677370e-14  4.910707366666893e-14  1.205752342051825e-27  4.458045987509213e-27
6.0900  -1.453251629638101e-14  4.998542928101892e-14  1.249271570203872e-27  4.168803054060073e-27
6.1000  -1.402941070948005e-14  5.059247140150882e-14  1.279799081256244e-27  3.885157235234448e-27
6.1100  -1.352149263757698e-14  5.095173909358366e-14  1.298039858330311e-27  3.608934609241009e-27
6.1200  -1.301112760281873e-14  5.108546193415449e-14  1.304862210512974e-27  3.341639633710176e-27
6.1300  -1.250046520805042e-14  5.101460113978543e-14  1.301244764725699e-27  3.084480950583447e-27
6.1400  -1.199145161113514e-14  5.075889154451180e-14  1.288232535413756e-27  2.838397787570057e-27
6.1500  -1.148584157624992e-14  5.033688418878271e-14  1.266900954917461e-27  2.604086371126552e-27
6.1600  -1.098521009715359e-14  4.976598930142376e-14  1.238326845574712e-27  2.382025881272479e-27
6.1700  -1.049096358950609e-14  4.906251947579443e-14  1.203565408656354e-27  2.172503578814352e-27
6.1800  -1.000435065121517e-14  4.824173285950628e-14  1.163632394643984e-27  1.975638822100127e-27
6.1900  -9.526472391506231e-15  4.731787619420696e-14  1.119490703765149e-27  1.791405764592911e-27
6.2000  -9.058292330964472e-15  4.630422755805628e-14  1.072040744874129e-27  1.619654587590575e-27
6.2100  -8.600645876195860e-15  4.521313867866221e-14  1.022113954587970e-27  1.460131175507024e-27
6.2200  -8.154249374003948e-15  4.405607669844070e-14  9.704689470294448e-28  1.312495185373253e-27
6.2300  -7.719708751092681e-15  4.284366528765318e-14  9.177898276402291e-28  1.176336498635122e-27
6.2400  -7.297527746290126e-15  4.158572501279268e-14  8.646862624198051e-28  1.051190072864915e-27
6.2500  -6.888115743152640e-15  4.029131287957263e-14  8.116949467798078e-28  9.365492345322650e-28
6.2600  -6.491795211561941e-15  3.896876098055674e-14  7.592821661798806e-28  8.318774722889957e-28
6.2700  -6.108808767576397e-15  3.762571418748775e-14  7.078471840592585e-28  7.366188040311218e-28
6.2800  -5.739325861350274e-15  3.626916683766604e-14  6.577262315492269e-28  6.502068009596349e-28
6.2900  -5.383449103397567e-15  3.490549837232582e-14  6.091969083102200e-28  5.720723585538914e-28
6.3000  -5.041220239857349e-15  3.354050789289527e-14  5.624828348566851e-28  5.016503083196910e-28
6.3100  -4.712625787721695e-15  3.217944760833678e-14  5.177584241888458e-28  4.383849658428073e-28
6.3200  -4.397602341221114e-15  3.082705515347895e-14  4.751536647178165e-28  3.817347104783036e-28
6.3300  -4.096041560732229e-15  2.948758476440430e-14  4.347588276189643e-28  3.311756902973071e-28
6.3400  -3.807794855683140e-15  2.816483730257445e-14  3.966290301402446e-28  2.862047430110823e-28
6.3500  -3.532677772989196e-15  2.686218912449057e-14  3.607886022799497e-28  2.463416197707570e-28
6.3600  -3.270474102560326e-15  2.558261979832707e-14  3.272352178728781e-28  2.111305942353475e-28
6.3700  -3.020939711385315e-15  2.432873867317007e-14  2.959437627137004e-28  1.801415343121080e-28
6.3800  -2.783806117622968e-15  2.310281031026525e-14  2.668699221160491e-28  1.529705086721243e-28
6.3900  -2.558783816018779e-15  2.190677878905913e-14  2.399534784563856e-28  1.292399946734092e-28
6.4000  -2.345565365822584e-15  2.074229090382644e-14  2.151213159694806e-28  1.085987488019735e-28
6.4100  -2.143828252211132e-15  1.961071826934043e-14  1.922901355197212e-28  9.072139526522799e-29
6.4200  -1.953237532022968e-15  1.851317835638364e-14  1.713688864276359e-28  7.530778301940389e-29
6.4300  -1.773448274394629e-15  1.745055447993666e-14  1.522609258286187e-28  6.208215634462992e-29
6.4400  -1.604107806649738e-15  1.642351476464220e-14  1.348659186122102e-28  5.079217914464669e-29
6.4500  -1.444857775538896e-15  1.543253011364272e-14  1.190814928542447e-28  4.120784847726319e-29
6.4600  -1.295336033660809e-15  1.447789120814835e-14  1.048046669174897e-28  3.312032844035975e-29
6.4700  -1.155178360616149e-15  1.355972456612953e-14  9.193306515464829e-29  2.634073146137646e-29
6.4800  -1.024020028157394e-15  1.267800768935971e-14  8.036593948573197e-29  2.069887027315178e-29
6.4900  -9.014972183022479e-16  1.183258332867654e-14  7.000501411503704e-29  1.604200040685469e-29
6.5000  -7.872483030771202e-16  1.102317289779888e-14  6.075517036738383e-29  1.223356988969944e-29
6.5100  -6.809149942520289e-16  1.024938906634800e-14  5.252498811668691e-29  9.151989993206180e-30
6.5200  -5.821433711209196e-16  9.510747562887306e-15  4.522715960248342e-29  6.689438325874841e-30
6.5300  -4.905847940729395e-16  8.806678218829268e-15  3.877879062500093e-29  4.750703288764609e-30
6.5400  -4.058967113920565e-16  8.136535283973784e-15  3.310160321367517e-29  3.252076898360346e-30
6.5500  -3.277433664156464e-16  7.499607044250065e-15  2.812205290908260e-29  2.120301211810483e-30
6.5600  -2.557964118783211e-16  6.895124771945423e-15  2.377137281034771e-29  1.291572047969691e-30
6.5700  -1.897354379662376e-16  6.322271038329476e-15  1.998555554104983e-29  7.106023661807549e-31
6.5800  -1.292484203102438e-16  5.780187418130681e-15  1.670528329435811e-29  3.297465258925988e-31
6.5900  -7.403209385419071e-17  5.267981614802949e-15  1.387581514695095e-29  1.081856868112135e-31
6.6000  -2.379225824821028e-17  4.784734034941545e-15  1.144683989256400e-29  1.117380457274866e-32
6.6100  2.175597986372609e-17  4.329503839577563e-15  9.372301748458432e-30  9.343014813203858e-33
6.6200  6.288802256660781e-17  3.901334499406144e-15  7.610205438128293e-30  7.806666365641605e-32
6.6300  9.986964957920596e-17  3.499258880291949e-15  6.122406355651034e-30  1.968778205805663e-31
6.6400  1.329569357723217e-16  3.122303884652662e-15  4.874390774058553e-30  3.489407868026243e-31
6.6500  1.623962129840541e-16  2.769494673552963e-15  3.835050373419117e-30  5.205728761451677e-31
6.6600  1.884240720600767e-16  2.439858493553023e-15  2.976454734281413e-30  7.008135841963369e-31
6.6700  2.112674012833446e-16  2.132428131551860e-15  2.273624868116878e-30  8.810381647844701e-31
6.6800  2.311434575859909e-16  1.846245020051404e-15  1.704310337032304e-30  1.054612590658323e-30
6.6900  2.482599671563312e-16  1.580362014445905e-15  1.248772048351759e-30  1.216586879008959e-30
6.7000  2.628152522658166e-16  1.333845863117128e-15  8.895723932773386e-31  1.363423804194144e-30
6.7100  2.749983813444637e-16  1.105779390291956e-15  6.113740299972245e-31  1.492760092677697e-30
6.7200  2.849893395287461e-16  8.952634107986513e-16  4.007482873574173e-31  1.603197292517476e-30
6.7300  2.929592170932226e-16  7.014183950438924e-16  2.459938824529749e-31  1.694119626214301e-30
6.7400  2.990704133563568e-16  5.233859017271552e-16  1.369664010633737e-31  1.765536266549648e-30
6.7500  3.034768538221714e-16  3.603297950144215e-16  6.491878058756750e-32  1.817945616010741e-30
6.7600  3.063242184826746e-16  2.114372621113566e-16  2.235285790457326e-32  1.852219317931693e-30
6.7700  3.077501793615518e-16  7.591964640882925e-17  2.881896355420830e-33  1.869503878505659e-30
6.7800  3.078846455275724e-16  -4.698688937760360e-17  1.103883886691579e-33  1.871137930765921e-30
